,week,day,date,time,at_value,boxscore,season_year,home_team,away_team,is_winner,team,opponent,week_team_opponent,glicko2_rating,elo_rating
9508,11,Sun,2012-11-18,8:30PM,@,boxscore,2012,Pittsburgh Steelers,Baltimore Ravens,False,Pittsburgh Steelers,Baltimore Ravens,2012-11-Pittsburgh Steelers-Baltimore Ravens,1643.0130712711477,5471.078083794444
9509,11,Mon,2012-11-19,8:40PM,,boxscore,2012,San Francisco 49ers,Chicago Bears,False,Chicago Bears,San Francisco 49ers,2012-11-Chicago Bears-San Francisco 49ers,1555.8254549004894,573.4980390719496
9510,12,Thu,2012-11-22,12:39PM,@,boxscore,2012,Detroit Lions,Houston Texans,False,Detroit Lions,Houston Texans,2012-12-Detroit Lions-Houston Texans,1420.6299494307689,-2539.658971013781
9511,12,Thu,2012-11-22,4:41PM,@,boxscore,2012,Dallas Cowboys,Washington Redskins,False,Dallas Cowboys,Washington Redskins,2012-12-Dallas Cowboys-Washington Redskins,1507.947938993359,-212.79665614535048
9512,12,Thu,2012-11-22,8:31PM,@,boxscore,2012,New York Jets,New England Patriots,False,New York Jets,New England Patriots,2012-12-New York Jets-New England Patriots,1523.9719033183483,808.6581562995962
9513,12,Sun,2012-11-25,1:00PM,,boxscore,2012,Chicago Bears,Minnesota Vikings,False,Minnesota Vikings,Chicago Bears,2012-12-Minnesota Vikings-Chicago Bears,1443.302354125774,1991.0260443402522
9514,12,Sun,2012-11-25,1:02PM,@,boxscore,2012,Tampa Bay Buccaneers,Atlanta Falcons,False,Tampa Bay Buccaneers,Atlanta Falcons,2012-12-Tampa Bay Buccaneers-Atlanta Falcons,1453.561510204541,2491.6282776738412
9515,12,Sun,2012-11-25,1:02PM,,boxscore,2012,Cincinnati Bengals,Oakland Raiders,False,Oakland Raiders,Cincinnati Bengals,2012-12-Oakland Raiders-Cincinnati Bengals,1421.0562969984649,1272.3854824031835
9516,12,Sun,2012-11-25,1:02PM,,boxscore,2012,Cleveland Browns,Pittsburgh Steelers,False,Pittsburgh Steelers,Cleveland Browns,2012-12-Pittsburgh Steelers-Cleveland Browns,1623.640280774588,5471.078083794444
9517,12,Sun,2012-11-25,1:03PM,,boxscore,2012,Indianapolis Colts,Buffalo Bills,False,Buffalo Bills,Indianapolis Colts,2012-12-Buffalo Bills-Indianapolis Colts,1417.3080645933937,-1357.3872502831773
9518,12,Sun,2012-11-25,1:03PM,@,boxscore,2012,Kansas City Chiefs,Denver Broncos,False,Kansas City Chiefs,Denver Broncos,2012-12-Kansas City Chiefs-Denver Broncos,1387.4787028931753,1027.2754796437448
9519,12,Sun,2012-11-25,1:03PM,,boxscore,2012,Jacksonville Jaguars,Tennessee Titans,False,Tennessee Titans,Jacksonville Jaguars,2012-12-Tennessee Titans-Jacksonville Jaguars,1506.7115934866738,2892.434686094829
9520,12,Sun,2012-11-25,1:03PM,,boxscore,2012,Miami Dolphins,Seattle Seahawks,False,Seattle Seahawks,Miami Dolphins,2012-12-Seattle Seahawks-Miami Dolphins,1459.5171107561619,3045.4972245732147
9521,12,Sun,2012-11-25,4:05PM,@,boxscore,2012,San Diego Chargers,Baltimore Ravens,False,San Diego Chargers,Baltimore Ravens,2012-12-San Diego Chargers-Baltimore Ravens,1516.0814943747644,-410.39102106719736
9522,12,Sun,2012-11-25,4:25PM,@,boxscore,2012,Arizona Cardinals,St. Louis Rams,False,Arizona Cardinals,St. Louis Rams,2012-12-Arizona Cardinals-St. Louis Rams,1436.8932259261564,-1878.6734727586045
9523,12,Sun,2012-11-25,4:25PM,@,boxscore,2012,New Orleans Saints,San Francisco 49ers,False,New Orleans Saints,San Francisco 49ers,2012-12-New Orleans Saints-San Francisco 49ers,1604.2098978099257,3926.5283328150704
9524,12,Sun,2012-11-25,8:30PM,,boxscore,2012,New York Giants,Green Bay Packers,False,Green Bay Packers,New York Giants,2012-12-Green Bay Packers-New York Giants,1654.9828403427132,5161.075700208034
9525,12,Mon,2012-11-26,8:32PM,@,boxscore,2012,Philadelphia Eagles,Carolina Panthers,False,Philadelphia Eagles,Carolina Panthers,2012-12-Philadelphia Eagles-Carolina Panthers,1500.1413599738,5351.852723922613
9526,13,Thu,2012-11-29,8:29PM,,boxscore,2012,Atlanta Falcons,New Orleans Saints,False,New Orleans Saints,Atlanta Falcons,2012-13-New Orleans Saints-Atlanta Falcons,1594.391434739101,3926.5283328143496
9527,13,Sun,2012-12-02,1:00PM,,boxscore,2012,St. Louis Rams,San Francisco 49ers,False,San Francisco 49ers,St. Louis Rams,2012-13-San Francisco 49ers-St. Louis Rams,1575.4685256739567,546.0002443587928
9528,13,Sun,2012-12-02,1:02PM,,boxscore,2012,Buffalo Bills,Jacksonville Jaguars,False,Jacksonville Jaguars,Buffalo Bills,2012-13-Jacksonville Jaguars-Buffalo Bills,1401.0852681670501,-1072.4014650954541
9529,13,Sun,2012-12-02,1:02PM,,boxscore,2012,Green Bay Packers,Minnesota Vikings,False,Minnesota Vikings,Green Bay Packers,2012-13-Minnesota Vikings-Green Bay Packers,1438.3458401017947,1979.0260444828316
9530,13,Sun,2012-12-02,1:02PM,@,boxscore,2012,Tennessee Titans,Houston Texans,False,Tennessee Titans,Houston Texans,2012-13-Tennessee Titans-Houston Texans,1499.073172549442,2892.4346860672317
9531,13,Sun,2012-12-02,1:02PM,@,boxscore,2012,Miami Dolphins,New England Patriots,False,Miami Dolphins,New England Patriots,2012-13-Miami Dolphins-New England Patriots,1459.7547491771459,2070.9802247451507
9532,13,Sun,2012-12-02,1:03PM,,boxscore,2012,Kansas City Chiefs,Carolina Panthers,False,Carolina Panthers,Kansas City Chiefs,2012-13-Carolina Panthers-Kansas City Chiefs,1401.882844283086,-498.7321383232363
9533,13,Sun,2012-12-02,1:03PM,@,boxscore,2012,Chicago Bears,Seattle Seahawks,False,Chicago Bears,Seattle Seahawks,2012-13-Chicago Bears-Seattle Seahawks,1549.6798110758361,561.5014764824325
9534,13,Sun,2012-12-02,1:03PM,@,boxscore,2012,Detroit Lions,Indianapolis Colts,False,Detroit Lions,Indianapolis Colts,2012-13-Detroit Lions-Indianapolis Colts,1413.000722137285,-2551.658971013781
9535,13,Sun,2012-12-02,1:03PM,,boxscore,2012,New York Jets,Arizona Cardinals,False,Arizona Cardinals,New York Jets,2012-13-Arizona Cardinals-New York Jets,1428.635042340322,-1890.6734704632377
9536,13,Sun,2012-12-02,4:05PM,,boxscore,2012,Denver Broncos,Tampa Bay Buccaneers,False,Tampa Bay Buccaneers,Denver Broncos,2012-13-Tampa Bay Buccaneers-Denver Broncos,1445.4359021881935,2479.6398347426257
9537,13,Sun,2012-12-02,4:25PM,@,boxscore,2012,San Diego Chargers,Cincinnati Bengals,False,San Diego Chargers,Cincinnati Bengals,2012-13-San Diego Chargers-Cincinnati Bengals,1504.2340987333932,-411.17214221217847
9538,13,Sun,2012-12-02,4:25PM,@,boxscore,2012,Oakland Raiders,Cleveland Browns,False,Oakland Raiders,Cleveland Browns,2012-13-Oakland Raiders-Cleveland Browns,1408.636881937723,1272.3854823989243
9539,13,Sun,2012-12-02,4:25PM,@,boxscore,2012,Baltimore Ravens,Pittsburgh Steelers,False,Baltimore Ravens,Pittsburgh Steelers,2012-13-Baltimore Ravens-Pittsburgh Steelers,1671.3807092217164,4167.309152894056
9540,13,Sun,2012-12-02,8:20PM,,boxscore,2012,Dallas Cowboys,Philadelphia Eagles,False,Philadelphia Eagles,Dallas Cowboys,2012-13-Philadelphia Eagles-Dallas Cowboys,1489.6715928671863,5351.852723922613
9541,13,Mon,2012-12-03,8:40PM,,boxscore,2012,Washington Redskins,New York Giants,False,New York Giants,Washington Redskins,2012-13-New York Giants-Washington Redskins,1605.2117833725943,2836.0414855166055
9542,14,Thu,2012-12-06,8:30PM,@,boxscore,2012,Oakland Raiders,Denver Broncos,False,Oakland Raiders,Denver Broncos,2012-14-Oakland Raiders-Denver Broncos,1401.8075028596218,1260.3854920636097
9543,14,Sun,2012-12-09,1:02PM,@,boxscore,2012,Buffalo Bills,St. Louis Rams,False,Buffalo Bills,St. Louis Rams,2012-14-Buffalo Bills-St. Louis Rams,1414.2383135112073,-1367.4565751417076
9544,14,Sun,2012-12-09,1:02PM,,boxscore,2012,Cleveland Browns,Kansas City Chiefs,False,Kansas City Chiefs,Cleveland Browns,2012-14-Kansas City Chiefs-Cleveland Browns,1387.9202303499626,1039.2735113512513
9545,14,Sun,2012-12-09,1:02PM,,boxscore,2012,Indianapolis Colts,Tennessee Titans,False,Tennessee Titans,Indianapolis Colts,2012-14-Tennessee Titans-Indianapolis Colts,1489.9914164245033,2880.4352668326846
9546,14,Sun,2012-12-09,1:02PM,@,boxscore,2012,Jacksonville Jaguars,New York Jets,False,Jacksonville Jaguars,New York Jets,2012-14-Jacksonville Jaguars-New York Jets,1394.1436893147238,-1084.401243007931
9547,14,Sun,2012-12-09,1:02PM,@,boxscore,2012,Pittsburgh Steelers,San Diego Chargers,False,Pittsburgh Steelers,San Diego Chargers,2012-14-Pittsburgh Steelers-San Diego Chargers,1621.4998080162704,5483.071012722515
9548,14,Sun,2012-12-09,1:03PM,@,boxscore,2012,Cincinnati Bengals,Dallas Cowboys,False,Cincinnati Bengals,Dallas Cowboys,2012-14-Cincinnati Bengals-Dallas Cowboys,1487.845325279442,-884.2391257582483
9549,14,Sun,2012-12-09,1:03PM,@,boxscore,2012,Tampa Bay Buccaneers,Philadelphia Eagles,False,Tampa Bay Buccaneers,Philadelphia Eagles,2012-14-Tampa Bay Buccaneers-Philadelphia Eagles,1436.076591134177,2467.639835534487
9550,14,Sun,2012-12-09,1:03PM,,boxscore,2012,Washington Redskins,Baltimore Ravens,False,Baltimore Ravens,Washington Redskins,2012-14-Baltimore Ravens-Washington Redskins,1653.4087086902216,4167.309152894007
9551,14,Sun,2012-12-09,1:04PM,,boxscore,2012,Carolina Panthers,Atlanta Falcons,False,Atlanta Falcons,Carolina Panthers,2012-14-Atlanta Falcons-Carolina Panthers,1634.0194612040257,-163.5768766450551
9552,14,Sun,2012-12-09,1:05PM,,boxscore,2012,Minnesota Vikings,Chicago Bears,False,Chicago Bears,Minnesota Vikings,2012-14-Chicago Bears-Minnesota Vikings,1535.6881783640256,549.5049060999306
9553,14,Sun,2012-12-09,4:05PM,,boxscore,2012,San Francisco 49ers,Miami Dolphins,False,Miami Dolphins,San Francisco 49ers,2012-14-Miami Dolphins-San Francisco 49ers,1452.382855209993,2070.9783769049363
9554,14,Sun,2012-12-09,4:26PM,,boxscore,2012,Seattle Seahawks,Arizona Cardinals,False,Arizona Cardinals,Seattle Seahawks,2012-14-Arizona Cardinals-Seattle Seahawks,1419.1482090831053,-1902.6734704632327
9555,14,Sun,2012-12-09,4:26PM,,boxscore,2012,New York Giants,New Orleans Saints,False,New Orleans Saints,New York Giants,2012-14-New Orleans Saints-New York Giants,1583.7848418911099,3926.50583454437
9556,14,Sun,2012-12-09,8:30PM,,boxscore,2012,Green Bay Packers,Detroit Lions,False,Detroit Lions,Green Bay Packers,2012-14-Detroit Lions-Green Bay Packers,1408.4443168495714,-2563.658971013781
9557,14,Mon,2012-12-10,8:40PM,,boxscore,2012,New England Patriots,Houston Texans,False,Houston Texans,New England Patriots,2012-14-Houston Texans-New England Patriots,1609.1275162544312,-574.8904081579171
9558,15,Thu,2012-12-13,8:30PM,@,boxscore,2012,Philadelphia Eagles,Cincinnati Bengals,False,Philadelphia Eagles,Cincinnati Bengals,2012-15-Philadelphia Eagles-Cincinnati Bengals,1488.0311497741409,5363.852723130753
9559,15,Sun,2012-12-16,1:00PM,@,boxscore,2012,St. Louis Rams,Minnesota Vikings,False,St. Louis Rams,Minnesota Vikings,2012-15-St. Louis Rams-Minnesota Vikings,1337.6247010213872,2252.661428725334
9560,15,Sun,2012-12-16,1:02PM,,boxscore,2012,Houston Texans,Indianapolis Colts,False,Indianapolis Colts,Houston Texans,2012-15-Indianapolis Colts-Houston Texans,1550.1230671795815,4630.4978864341665
9561,15,Sun,2012-12-16,1:02PM,@,boxscore,2012,Baltimore Ravens,Denver Broncos,False,Baltimore Ravens,Denver Broncos,2012-15-Baltimore Ravens-Denver Broncos,1639.0387804081183,4166.450859636931
9562,15,Sun,2012-12-16,1:03PM,,boxscore,2012,Atlanta Falcons,New York Giants,False,New York Giants,Atlanta Falcons,2012-15-New York Giants-Atlanta Falcons,1605.4738014132054,2836.0639834063263
9563,15,Sun,2012-12-16,1:03PM,@,boxscore,2012,Chicago Bears,Green Bay Packers,False,Chicago Bears,Green Bay Packers,2012-15-Chicago Bears-Green Bay Packers,1528.7080683432584,537.5049060999615
9564,15,Sun,2012-12-16,1:03PM,@,boxscore,2012,Cleveland Browns,Washington Redskins,False,Cleveland Browns,Washington Redskins,2012-15-Cleveland Browns-Washington Redskins,1387.8932583152828,-2519.5539990659067
